Marka,Seri,Model,Başlik,Yakit,Vites,Kilometre,Yil,Price;
Daewoo,Leganza,2.0 CDX,Alıcısına Şimdiden hayırlı olsun,LPG,Otomatik,295.000,1998,21.900 TL;
Honda,Civic,1.6i VTEC Eco Elegance,2013 Honda Cıvıc Otomatik LPG Tamamen hatasız Orjinal,LPG,Otomatik,79.000,2013,136.500 TL;
Opel,Corsa,1.4 GLS,Kapora alındı,LPG,Otomatik,200.000,1997,35.000 TL;
Renault,Modus,1.6 Dynamique,HATASIZ BOYASIZ 1.6 16 VL TAM OTOMATİK MASRAFSIZ SORUNSUZ,LPG,Otomatik,152.000,2006,58.750 TL;
Opel,Astra,1.6 Enjoy,ASTRA LPG Lİ OTOMATİK DÜŞÜK KM SÜPER TEMİZ,LPG,Otomatik,138.250,2011,76.500 TL;
BMW,3 Serisi,320i,KAPORASI ALINDI ÇARŞAMBA GÜNÜNE KADAR OPSİYONLU,LPG,Otomatik,360.000,1998,55.000 TL;
Volkswagen,Bora,1.6 Comfortline,Tertemiz otomatik 16vf BORA,LPG,Otomatik,254.000,2004,53.500 TL;
Hyundai,i20,1.4 CVVT Team,2012 Model İ20 OTOMATİK 63 BİN KM DE,LPG,Otomatik,63.000,2012,60.000 TL;
Hyundai,i30,1.6 GDi Elite,HATASIZ BOYASIZ 2013 OTOMATİK İ30,LPG,Otomatik,147.000,2013,122.500 TL;
Honda,Civic,1.6i VTEC Eco Elegance,Temiz honda,LPG,Otomatik,154.000,2014,142.000 TL;
Honda,Civic,1.6i VTEC Elegance,Elegance 2007 Otomatik,LPG,Otomatik,297.800,2007,70.000 TL;
Ford,Mondeo,2.0 Ghia,OTOMATİK LPG'Lİ //YENİ MUAYENELİ // MASRAFSIZ//SOR­UNSUZ//BAKIMLI,LPG,Otomatik,220.000,2002,39.950 TL;
Volkswagen,Polo,1.4 Comfortline,DEĞIŞENSIZ OTOMOTİK POLO,LPG,Otomatik,152.000,2004,66.750 TL;
Renault,Megane,1.6 RXT,169.BİNDE 2001 MODEL MEGANE 1.6-16V OTOMATİK VİTES,LPG,Otomatik,169.000,2001,39.750 TL;
Hyundai,i30,1.6 GDi Style,2012 MODEL HYUNDAİ İ30 OTOMOTİK 1.6GDİ TEMİZ MAVİ BONCUK,LPG,Otomatik,95.000,2012,112.000 TL;
Renault,Megane,1.6 Dynamique,Temiz Otomatik Megane,LPG,Otomatik,219.000,2004,55.000 TL;
Mercedes - Benz,E Serisi,E 200 200,GRİ'NİN ELLİ TONU*OTOMATİK VİTES*,LPG,Otomatik,435.000,1995,52.000 TL;
Honda,Civic,1.6 1.6i,BAŞKAN OTOMOTİV DEN OTOMATİK HONDA,LPG,Otomatik,255.000,1992,25.500 TL;
Chevrolet,Cruze,1.6 Design Edition,ANT MOTORS'DAN SADECE 124 BİN KM OTOMATİK CRUZE,LPG,Otomatik,124.500,2011,65.500 TL;
Mercedes - Benz,S Serisi,S 300 300,1991 Mercedes Benz S 300 Long W140 Bakımlı,LPG,Otomatik,379.000,1991,47.500 TL;
Opel,Astra,1.6 T Cosmo,BAYRAKLAR' DAN 2011 OPEL ASTRA COSMO OTOMATİK FULL,LPG,Otomatik,144.000,2011,101.500 TL;
Toyota,Corolla,1.6 Terra,Güçlü aile arabasi,LPG,Otomatik,160.010,2006,78.000 TL;
"Honda,Civic,1.6i VTEC Eco Elegance,""ADRESE TESLİM !! 2016 CİVİC 1.6İ VTEC 70,000 KM"",LPG,Otomatik,71.000,2016,119.000 TL";
Volkswagen,Passat,1.8 T Highline,Passat hıgline makam aracı 1.8T,LPG,Otomatik,374.000,1998,49.750 TL;
BMW,5 Serisi,520i Standart,Makyaj Güzeli,LPG,Otomatik,320.000,2005,119.000 TL;
BMW,3 Serisi,318i Standart,ERTAŞ'TAN BMW 3.18İ FULL+FULL EMSALSİZZ OTOMATİK,LPG,Otomatik,289.000,2000,55.000 TL;
Honda,Civic,1.6i VTEC Eco Executive,DUMAN AUTODAN HONDAN CİVİC 1.6İ VTEC ECO EXECUTİVE FULL+FULL,LPG,Otomatik,99.000,2015,123.500 TL;
Renault,Scenic,1.6 Privilege,Temiz aile arabasi,LPG,Otomatik,255.000,2001,41.900 TL;
Opel,Astra,1.4 T Sport,Opel Astra 1.4 T sport Active Select Değişensiz Boyasız Tramrsiz,LPG,Otomatik,75.000,2014,130.000 TL;
Hyundai,Genesis,2.0L TCI,MS CAR'DAN 2011 HYUNDAİ GENESİS COUPE -TAKAS OLUR-,LPG,Otomatik,140.000,2011,132.500 TL;
Volkswagen,Passat,1.8 TSI Comfortline,temiz aile aracı passat takas olur,LPG,Otomatik,215.000,2009,79.000 TL;
Opel,Astra,1.6 GLS,OTOMATİK SORUNSUZ,LPG,Otomatik,210.000,1997,33.500 TL;
"Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,""2010 MERCEDES-BENZ C180 AMG OTM+LPG SİYAH, İÇİ BEYAZ HATASIZ.!"",LPG,Otomatik,102.000,2010,162.000 TL";
Honda,Civic,1.6i VTEC Dream,KAPINIZA TESLİM !2009 HONDA CİVİC 1.6İ VTEC Dream OTOMATİK VİTES,LPG,Otomatik,269.000,2009,72.000 TL;
Honda,Civic,1.6i VTEC Eco Executive,YAŞAR'DAN 2018 HONDA CİVİC ECO EXECUTİVE//FABRİKA LPG//BOYASIZ//,LPG,Otomatik,43.000,2018,177.000 TL;
Honda,Civic,1.6 VTEC LS,2005 honda civic 1.6vtec LS,LPG,Otomatik,252.000,2005,52.000 TL;
Mercedes - Benz,C Serisi,C 200 Elegance,1997 C 200_DERİ DÖŞEME_DİJİTAL KLİMA_OTOMATİK VİTES,LPG,Otomatik,450.000,1997,46.900 TL;
Renault,Megane,1.6 Dynamique,OTOMATİK VİTES MEGAN2 1.6 HB LPG XENON_DİJİ KLİMA ORJ 167.000KM,LPG,Otomatik,167.000,2004,59.950 TL;
Fiat,Palio,1.2 HL Speedgear,2005 en dolusu TAM OTOMATİK 6.ileri daha sıfır gibi lpğ ORJİNAL,LPG,Otomatik,205.000,2005,41.500 TL;
BMW,3 Serisi,320i,BMW 3.20 LPG'Lİ E46 DEĞİŞENSİZ HASAR KAYITSIZ,LPG,Otomatik,295.420,1998,65.000 TL;
Mercedes - Benz,S Serisi,S 320 320,gözbebeğim yıldız satışta,LPG,Otomatik,330.079,1994,54.500 TL;
Mercedes - Benz,E Serisi,E 200 Avantgarde,2.sahibinden Violent Purple özel renk,LPG,Otomatik,375.000,1998,67.500 TL;
Hyundai,i20,1.4 MPI Elite Smart,APEX'DEN KAZASIZ-ELİTE SMART-CAM TAVAN-KAMERA-KLİP-57 KM-SENET,LPG,Otomatik,55.000,2015,107.750 TL;
Honda,Civic,1.6i VTEC Elegance,BEYAZ GÜVERCİN HONDA HAYAT ONDA,LPG,Otomatik,126.000,2013,113.500 TL;
Chrysler,300 C,2.7,FULL+FULL BOSTON+ISITMA+EKRAN GERİ GÖRÜŞ+PRİNS LPG,LPG,Otomatik,245.000,2005,106.000 TL;
Chevrolet,Kalos,1.4 SX,Chevrolet Kalos Fırsat Aracı Son Fiyat,LPG,Otomatik,233.400,2004,41.500 TL;
Honda,Accord,2.0 ES,1997 MODEL AVRUPA KASA HONDA ACCORD FULL+FULL OTOMATİK,LPG,Otomatik,285.000,1997,29.500 TL;
Audi,A3,A3 Hatchback 1.6,A3 2005 kırmızı otomatik,LPG,Otomatik,206.000,2005,64.000 TL;
Peugeot,306,1.6 XR,OTOMATİK VİTES KLİMALİ PEUGEOT 306 DEGİSENSIZ,LPG,Otomatik,270.000,2000,34.750 TL;
Renault,Megane,1.6 Dynamique,gallardo'dan İLK ELDEN 81.000KM'DE OTOMATİC 1.6 BENZİN&LPG DYNAM,LPG,Otomatik,81.000,2005,62.000 TL;
Toyota,Starlet,1.3 XLi,Tam Otomatik Klimalı LPG'li Toyota Starlet Bakımlı Masrafsiz,LPG,Otomatik,240.000,1998,38.000 TL;
Opel,Astra,1.6 Elegance,Göksun cavusoglu auto,LPG,Otomatik,211.000,2004,59.000 TL;
Opel,Corsa,1.4 Twinport Essentia,TAM OTOMATİK TÜPLÜ TEMİZ CORSA,LPG,Otomatik,77.000,2013,88.000 TL;
Opel,Astra,1.6 Elegance,BOLU OTOMOTIVDEN HATASIZ OTOMATİK ASTRA,LPG,Otomatik,230.000,2001,46.500 TL;
Opel,Astra,1.6 GLS,BAYRAMDA KİMSE ARABASIZ KALMASIN,LPG,Otomatik,240.000,1998,31.750 TL;
Honda,Civic,1.6i VTEC Executive,sıfır ayarında honda cicic,LPG,Otomatik,33.000,2018,176.000 TL;
Honda,Civic,1.6i VTEC Executive,sıfır ayarında honda cicic,LPG,Otomatik,33.000,2018,176.000 TL;
Chevrolet,Lacetti,1.6 SX,2005 MODEL CHEVROLET LACETTİ 1.6 OTOMSTİK VİTES HATCHBACK LPGLi,LPG,Otomatik,144.000,2005,44.000 TL;
Hyundai,Elantra,1.6 D-CVVT Tune,Full+Full 2014 otomatik sanruflu Elentra,LPG,Otomatik,150.000,2014,114.900 TL;
Honda,Civic,1.6i VTEC Elegance,SAHİBİNDEN BAKIMLI VE MASRAFSIZ HONDA CİVİC ELEGANCE,LPG,Otomatik,132.900,2010,105.000 TL;
Honda,Civic,1.4 1.4i,masrafsız efsane temizlikte,LPG,Otomatik,282.000,1998,33.750 TL;
BMW,5 Serisi,520i Standart,Sahibinden BMW 520İA,LPG,Otomatik,299.587,2000,64.000 TL;
Mercedes - Benz,C Serisi,C 180 Komp. BlueEfficiency AMG,ÖZKARAASLAN AUTOdan 2011 MERCEDES C180,LPG,Otomatik,230.000,2011,128.750 TL;
Audi,A3,A3 Hatchback 1.6,2.SAHİBINDEN FULL ORJİNAL SIFIR HATA,LPG,Otomatik,98.750,2005,82.500 TL;
Honda,Accord,2.0 Executive,HONDA ACCORD-2009- DÜŞÜK KM,LPG,Otomatik,215.000,2009,102.500 TL;
Honda,Accord,2.0 Executive,ÖZEL OLMAK İSTEYENE...,LPG,Otomatik,123.000,2012,149.900 TL;
Honda,Civic,1.6i VTEC Elegance,//2009 civic elegance oto.vites //,LPG,Otomatik,290.000,2009,72.000 TL;
Honda,Civic,1.6i VTEC Eco Elegance,BOYASIZ 2016 MODEL CİVİC 1.6 İ-VTEC OTOMATİK VİTES FB7 TEK EL,LPG,Otomatik,65.000,2016,143.950 TL;
Renault,Megane,1.6 Dynamique,SEYYAL OTOMOTİV'den 2004 RENAULT MEGANE 1.6 DYNAMIQUE CAM TAVAN,LPG,Otomatik,218.000,2004,44.500 TL;
Renault,Megane,1.6 RXi,Acil Değişensiz iki bucuk parca boyalı,LPG,Otomatik,226.100,2001,43.500 TL;
Opel,Astra,1.4 T Cosmo,memurdan masrafsız değişensiz,LPG,Otomatik,102.000,2013,105.000 TL;
Honda,Civic,1.6i VTEC Elegance,MST AUTO-2010 HONDA CİVİC 1.6i VTEC ELEGANCE OTOMATİK F1 SUNROOF,LPG,Otomatik,190.000,2010,78.750 TL;
BMW,1 Serisi,120i Standart,BMW 120i Işık Paket Otomatik-Sunroof Full.,LPG,Otomatik,246.000,2005,90.500 TL;
Chevrolet,Cruze,1.6 LS,2011 CRUZE 1.6 LS 124 HP OTOMATİK ÇELİK SÜBAPLI 145.000 KM HATSZ,LPG,Otomatik,145.000,2011,74.750 TL;
Renault,Megane,1.6 Dynamique,Sahibinden otomatik MEGANE 1 !!!,LPG,Otomatik,130.000,2003,48.000 TL;
Honda,Civic,1.4 i-VTEC,HONDA HAYAT ONDA,LPG,Otomatik,198.000,2001,44.750 TL;
Volkswagen,Bora,1.6 Comfortline,AVANTGARDE MOTORS'DAN KAZASIZ VOLKSWAGEN BORA OTOMATİK,LPG,Otomatik,175.000,2001,59.500 TL;
Hyundai,Getz,1.4 DOHC 1.4 AB AC,Bayan memurdan temiz,LPG,Otomatik,163.000,2009,67.500 TL;
Mercedes - Benz,C Serisi,C 180 BlueEfficiency Avantgarde,2012 MODEL HASAR KAYITSIZ DEĞİŞENSİZ LOKAL BOYALI,LPG,Otomatik,166.000,2012,169.500 TL;
Volkswagen,Golf,1.6 Comfortline,hasar kayıtsız sanruflu golf 4,LPG,Otomatik,133.700,1999,47.500 TL;
Ford,Focus,1.6 Ambiente,Orjinal 2001 Model Ford otomatik.1.6Klimalı.,LPG,Otomatik,216.000,2001,38.750 TL;
Volkswagen,VW CC,1.4 TSI Exclusive,CAN OTOMOTİV'DEN 2013 WV CC EXCLUSİVE 160 HP,LPG,Otomatik,117.000,2013,152.500 TL;
Hyundai,i20,1.4 MPI Elite,Sahibinden Satılıl Düşük Kilometre Full İ20,LPG,Otomatik,42.485,2017,117.500 TL;
Hyundai,Elantra,1.6 D-CVVT Prime,boyasız değişensiz Elantra,LPG,Otomatik,81.000,2013,117.000 TL;
Volkswagen,Bora,1.6 Pacific,ÇAKMAK AUTO'dan OTOMATİK...,LPG,Otomatik,275.000,2003,42.561 TL;
Opel,Astra,1.6 CD,GNR AUTO'S DAN 2000 MODEL ASTRA CD OTOMATİK,LPG,Otomatik,288.000,2000,47.750 TL;
Ford,Focus,1.6 Ambiente,otomatik vites,LPG,Otomatik,276.000,2001,48.750 TL;
Mazda,3,1.6 Sport Dynamic,ANKARAYA SEMRA HANIMA OPSİYONLANDI,LPG,Otomatik,183.000,2004,56.750 TL;
Hyundai,Elantra,1.6 GLS,SAHİBİNDEN ACİL SATILIK FUL OTOMATİK ELENTRA,LPG,Otomatik,154.384,2005,60.000 TL;
Volkswagen,Bora,1.6 Pacific,FIRSAT ARACI Orijinal temiz kullanılmış 158.000 bin km,LPG,Otomatik,158.000,2004,55.000 TL;
BMW,1 Serisi,116i M Sport,Yavru ceylanım ev aldığım için satılık,LPG,Otomatik,179.000,2008,85.000 TL;
Honda,Civic,1.6i VTEC Elegance,arac pazartesiye kadar opsiynludur,LPG,Otomatik,155,2007,97.000 TL;
Opel,Astra,1.6 GL,HAZER AUTO''DAN 2000 Opel Astra 1.6 16V GL !!,LPG,Otomatik,260.000,2000,45.500 TL;
Peugeot,307,1.6 XR,DEGİŞENSİZ 307 114.000 km,LPG,Otomatik,114.000,2004,58.500 TL;
Volkswagen,Bora,1.6 Comfortline,wolksvagen bora,LPG,Otomatik,218.000,2002,50.750 TL;
Seat,Ibiza,1.4 Elegance,SORUNSUZ TEMİZ OTOMATİK AİLE ARABASI,LPG,Otomatik,165.000,2006,49.750 TL;
Volkswagen,Jetta,1.6 Primeline,2011 MODEL OTOMATİK JETTA,LPG,Otomatik,268.000,2011,67.500 TL;
Honda,Civic,1.6i VTEC Executive,Sahibinden Tertemiz Boyasız Honda Cıvıc,LPG,Otomatik,74.000,2018,180.000 TL;
Honda,Civic,1.6i VTEC Eco Elegance,Temiz honda sahibinden,LPG,Otomatik,78.000,2016,150.000 TL;
BMW,3 Serisi,318i Standart,çok temiz bu temizlikte araç yok şok fiyat,LPG,Otomatik,303.000,2000,59.500 TL;
Volkswagen,Passat,1.8 T Highline,Tertemiz hıghlıne 2 kaporası alınmıştır,LPG,Otomatik,335.000,1999,42.750 TL;
Volkswagen,Passat,1.6 FSI Comfortline,DEĞİŞEN YOK TAVAN KAPUT BAGAJ BOYASİZ,LPG,Otomatik,260.000,2006,73.000 TL;
Volvo,S60,2.0 T,Sahibinden Acill satılık Volvo s60 2.0T,LPG,Otomatik,298.000,2003,59.000 TL;
BMW,3 Serisi,320i Premium,Askeri Personelden,LPG,Otomatik,165.000,2007,114.500 TL;
Ford,Fusion,1.6 Lux,TAM OTOMATİK 2006 MODEL BENZİN LPG FORD FUSION. TERTEMİZ,LPG,Otomatik,146.000,2006,62.000 TL;
Volkswagen,Passat,1.4 TSI Trendline,EMSALSİZ !! 2010 MODEL OTOMATİK PASSAT YAŞAR OTOMOTİV FARKIYLA,LPG,Otomatik,230.000,2010,104.444 TL;
Honda,Civic,1.6i VTEC Elegance,DOST GALERİDEN 2012 CİVİC HATASIZ BOYASIZ FULL+FULL 122 BİN KM,LPG,Otomatik,122.012,2012,123.900 TL;
Nissan,Micra,1.2 Tekna,FIRSAT ARACI,LPG,Otomatik,136.000,2008,59.750 TL;
Volvo,S40,2.0 T,2.0t s40 volvo,LPG,Otomatik,230.000,2000,38.500 TL;
Volvo,S60,2.0 T Premium,HATASIZ 120.000 KM ÇOK TEMİZ SORUNSUZ ORJİNAL,LPG,Otomatik,125.000,2009,125.000 TL;
Renault,Megane,1.6 Dynamique,2004 MODEL MEGANE 1.6 DYNAMİQUE OTOMATİK 260 BİNDE TEMİZ ARABA,LPG,Otomatik,259.800,2004,45.500 TL;
Renault,Clio,1.4,BAYANDAN TEMİZ CLİO 1.4 LPG OTOMATİK KLİMA YOK,LPG,Otomatik,210.000,1997,26.750 TL;
BMW,5 Serisi,520i Standart,masrafsız araç,LPG,Otomatik,212.000,2003,62.000 TL;
BMW,5 Serisi,540i Standart,34KL0953 satışta...,LPG,Otomatik,185.000,1998,95.000 TL;
Audi,A6,A6 allroad quattro 2.7 T,Asrın Motors - Audi A6 Quattro,LPG,Otomatik,196.000,2001,71.000 TL;
Mercedes - Benz,E Serisi,E 200 200,Sahibinden temiz. Yıldızı üstünde meecedes,LPG,Otomatik,359.000,1994,48.000 TL;
Toyota,Corolla,1.6 Elegant,ACİL 2010MODEL COROLLA 1.6 ELEGANT TAM OTOMATİK AÇIKLAMAYI OKU,LPG,Otomatik,213.000,2010,60.750 TL;
Opel,Astra,1.4 T Sport,EV ALMAK AMACI İLE SATMAKTAYIM,LPG,Otomatik,78.000,2015,118.250 TL;
Honda,Civic,1.6i VTEC Elegance,HATASIZ ORJINAL PRİNS LPG Lİ,LPG,Otomatik,226.000,2010,107.000 TL;
Honda,Civic,1.6i VTEC Eco Elegance,LANSMAN MAVİSİ HONDA CİVİC 1.6 ivtec Eco Elegans,LPG,Otomatik,119.000,2012,128.500 TL;
Mercedes - Benz,E Serisi,E 200 Komp. Avantgarde,TEMİZ KULLANILMIŞ HATASIZ FULL PAKET E 200 KOMPRESSOR,LPG,Otomatik,260.000,2009,198.000 TL;
BMW,3 Serisi,330Ci,DEGISENSIZ...ORJI­NAL....tirnaginin ustunde...,LPG,Otomatik,221.000,2002,98.750 TL;
Nissan,Note,1.6 Tekna,Sahibinden masrafsız,LPG,Otomatik,172.500,2006,65.000 TL;
"Skoda,Octavia,1.6 Elegance,""Biniciye dost işi orjinal boya yok, nokta hata yok..!!"",LPG,Otomatik,320.000,2004,56.500 TL";
Renault,Clio,1.6 Dynamique,ÖĞRETMENDEN KM ORJİNAL TEMİZ TAM OTOMATİK.,LPG,Otomatik,80.635,2007,82.500 TL;
Opel,Astra,1.6 GLS,MEMURDAN TEMİZ OTOMATİK OPEL ASTRA BU PİYASADA BÖYLESİ ZOR,LPG,Otomatik,264.000,1997,32.250 TL;
BMW,3 Serisi,318i Standart,OĞUZHAN OTOMOTİV'DEN 2005 MODEL BMW 3.18İ OTOMATİK,LPG,Otomatik,237.000,2005,78.000 TL;
Volkswagen,Passat,1.4 TSI Comfortline,memurdan temiz passat,LPG,Otomatik,175.000,2009,105.000 TL;
Opel,Astra,1.6 Edition,NETKAR-2012 ASTRA J SEDAN 1.6 115HP EDİTİON TAM OTOMATİK LPG'Lİ,LPG,Otomatik,182.000,2012,92.500 TL;
Renault,Megane,1.6 Expression,2006 MODEL HATASIZ-BOYASIZ-T­RAMERSİZ-OTOMATİK RENAULT MEGANE II,LPG,Otomatik,263.000,2006,50.750 TL;
Hyundai,i20,1.4 MPI Style,Hatasız kayıtsız otomatik vites 2017 style paket,LPG,Otomatik,29.500,2017,118.000 TL;
Opel,Astra,1.6 Edition,hesapli ve uygun,LPG,Otomatik,308.000,2000,37.000 TL;
Ford,Fusion,1.6 Comfort,TAM OTOMATIK SORUNSUZ FUSION,LPG,Otomatik,181.000,2006,58.000 TL;
Fiat,Egea,1.6 E-Torq Urban,TEMİZ FİAT EGEA 1.6 E-TORG URBAN PLUS OTOMATİK LPG'Lİ,LPG,Otomatik,33.000,2018,127.500 TL;
BMW,5 Serisi,520i Standart,bmw e 39 520i A,LPG,Otomatik,338.900,2000,55.000 TL;
Mercedes - Benz,CLK,CLK 200 Avantgarde,2000/MERCEDES BENZ/CLK 200/AVANTGARDE/CA­BRİOLET/TİPTRONİC VİTES,LPG,Otomatik,365.000,2000,88.000 TL;
BMW,5 Serisi,520i Standart,bmw e 39 520i A,LPG,Otomatik,338.900,2000,55.000 TL;
Mercedes - Benz,CLK,CLK 200 Avantgarde,2000/MERCEDES BENZ/CLK 200/AVANTGARDE/CA­BRİOLET/TİPTRONİC VİTES,LPG,Otomatik,365.000,2000,88.000 TL;
Chevrolet,Cruze,1.6 LS Plus,2011 cıkşlı CHEVROLET CRUZE LS PLUS OTOMATİK SUNROOFLU,LPG,Otomatik,179.000,2010,69.000 TL;
Toyota,Corolla,1.6 Comfort Extra,ÖĞRETMENDEN ÇOK TEMİZ TOYOTA COROLLA,LPG,Otomatik,91.000,2011,102.500 TL;
"BMW,1 Serisi,116i Premium,""151.000 KM'DE,SUNRO­OF'LU,PRİNS LPG'Lİ,TRAMERSİZ,­TERTEMİZ,PREMİUM"",LPG,Otomatik,151.000,2010,102.500 TL";
Hyundai,i20,1.4 MPI Elite,KARAELMAS AUTO DAN 1.4 MPİ TAM OTOMATİK LPG Lİ CAM TAVAN ELİTE,LPG,Otomatik,61.000,2016,103.000 TL;
BMW,5 Serisi,520i Standart,KIVANÇ OTOMOTİV DEN 2005 BMW 520İ STANDART,LPG,Otomatik,330.000,2004,87.500 TL;
Opel,Astra,1.6 T Sport,MENEKŞE AUTO 'DAN BAYAN ARACI OTOMATİK,LPG,Otomatik,112.000,2011,89.750 TL;
Volkswagen,Passat,1.6,ASL CAR DAN 1997 OTOMATİK PASSAT,LPG,Otomatik,400.000,1997,38.750 TL;
Honda,Civic,1.6i VTEC Premium,Hasar kayıtsız değişensiz boyasız !!!,LPG,Otomatik,174.200,2008,97.000 TL;
Opel,Corsa,1.4 GLS,SAHİBİNDEN YAKIT CİMRİSİ CORSA,LPG,Otomatik,197.000,1998,34.500 TL;
Volkswagen,Passat,1.6 FSI Comfortline,ACİLL BUNDAN UCUZU GÜZELİ YOK OTOMATİK SUNROOFLU PASSAT,LPG,Otomatik,295.000,2006,62.750 TL;
Ford,Focus,1.6 Ghia,degerinde chia,LPG,Otomatik,348.000,2001,35.000 TL;
Ford,Mondeo,2.0 GLX,BUĞRA MOTORSDAN BAYRAM FIRSATI,LPG,Otomatik,240.000,2001,39.500 TL;
Honda,Civic,1.8 Sport,HONDA CIVIC 2007 1.8 4 KAPI OTOMATİK DÜŞÜK KM KUSURSUZ LPG Lİ,LPG,Otomatik,175.000,2007,77.750 TL;
Honda,Civic,1.6i VTEC Elegance,AYLIK 1.097 TL TAKSİTLE ELEGANCE OTOMATİK VİTES BRC LPG Lİ,LPG,Otomatik,204.000,2012,104.500 TL;
Mazda,323,1.6 GLX,OTOMATIK SIFIR ŞANZUMAN 97 MAZDA FAMILIA,LPG,Otomatik,370.000,1997,27.500 TL;
Peugeot,206,1.4 XT,SAHibinden otomatik vites 206 temiz titiz kullanılmış,LPG,Otomatik,240.000,2000,36.500 TL;
Suzuki,Swift,1.3 GL,OTAMATİK SÜPER BİR ARAÇ,LPG,Otomatik,128.000,1990,22.000 TL;
Peugeot,206,1.4 X-Line,ORJİNAL 174BİNDE TAM OTOMATİK PEJO 206 LPGLİ,LPG,Otomatik,174.000,2004,42.900 TL;
Suzuki,Swift,1.3 GL,OTAMATİK SÜPER BİR ARAÇ,LPG,Otomatik,128.000,1990,22.000 TL;
Peugeot,206,1.4 X-Line,ORJİNAL 174BİNDE TAM OTOMATİK PEJO 206 LPGLİ,LPG,Otomatik,174.000,2004,42.900 TL;
Hyundai,Accent,1.3 Admire,ERYILMAZ MOTORLU ARAÇLAR'DAN HYUNDAİ ACCENT OTOMATİK VİTES..!!,LPG,Otomatik,279.000,2004,41.900 TL;
Opel,Astra,1.6 Enjoy Plus,Sahibinden orjinal 90.000 km'de otomatik,LPG,Otomatik,90.200,2010,92.000 TL;
Opel,Corsa,1.4 Cosmo,DEMİREZEN OTOMOTİV'DEN 2007 CORSA 1.4 ENJOY TAM OTOMATİK LPG'Lİ,LPG,Otomatik,208.000,2007,63.500 TL;
Opel,Corsa,1.4 Twinport Enjoy,ÖĞRETMENDEN SIFIR HATA...,LPG,Otomatik,50.100,2012,98.000 TL;
Mercedes - Benz,E Serisi,E 320 Elegance,MERCEDES-BENZ E 320 ELEGANCE FULL,LPG,Otomatik,371.058,1997,79.000 TL;
Hyundai,i20,1.4 CVVT Sense,2014-i20 ELİTE SANROOFLU-LPG-OT­OMATİK-HATASIZ-B­OYASIZ-TRAMERSİZ,LPG,Otomatik,72.000,2014,103.750 TL;
Toyota,Corolla,1.6 GLi,OTOMATİK VİTES TOYATA GLİ,LPG,Otomatik,325.000,1993,29.500 TL;
Volkswagen,Polo,1.6,CİHAN OTODAN TEMİZ BAKIMLI POLO,LPG,Otomatik,200.000,1998,34.750 TL;
Volvo,S40,1.8,bulunmaz temizlikte inci değerinde arayanlar için,LPG,Otomatik,220,2001,42.800 TL;
Mercedes - Benz,200,200 E,90 model otomatik 200 E,LPG,Otomatik,455.000,1990,31.250 TL;
Mercedes - Benz,E Serisi,E 320 Avantgarde,MERCEDES E320 AVANGARDE,LPG,Otomatik,233.000,2004,165.000 TL;
BMW,3 Serisi,320Ci,Tr nin en ucuzu 320ci FULL otomatik,LPG,Otomatik,395,2000,59.500 TL;
BMW,5 Serisi,528i Standart,SAHİBİNDEN BAKIMLARI TAM EKSİKSİZ BMW,LPG,Otomatik,300.000,1997,57.000 TL;
Ford,Mondeo,2.0 Ghia,Makam aracı isteyene,LPG,Otomatik,97.000,2005,48.500 TL;
Honda,Civic,1.6i VTEC Eco Elegance,beyaz melek,LPG,Otomatik,69.000,2015,150.000 TL;
Suzuki,Splash,1.2 GLS,Suzuki Splash 1.2 GLS Otomatik Benzin&LPG,LPG,Otomatik,164.000,2011,61.000 TL;
Chrysler,Stratus,2.0 LE,Temiz bakımlı sorunsuz sahibinden,LPG,Otomatik,283.000,1999,42.000 TL;
Peugeot,206,1.4 X-Design,SAHİBİNDEN OTAMATİK VİTES TEMİZ 206,LPG,Otomatik,148.000,2006,54.500 TL;
Peugeot,206,1.4 X-Design,SAHİBİNDEN OTAMATİK VİTES TEMİZ 206,LPG,Otomatik,148.000,2006,54.500 TL;
Volkswagen,Passat,1.4 TSI Comfortline,DEĞİŞENSİZ SORUNSUZ MAKAM ARACI,LPG,Otomatik,150.000,2011,106.000 TL;
Renault,Clio,1.6 RTE,OTOMATİK ABS KLİMA AİRBAG YOL BİLGİSAYAR LPG Lİ HASAR KAYITSIZ,LPG,Otomatik,210.000,2000,38.500 TL;
Peugeot,206,1.4 Desire,SAHİBİNDEN BAKIMLI 94 binde OTOMATİK,LPG,Otomatik,94.000,2004,41.000 TL;
Honda,Civic,1.6i VTEC Eco Elegance,Memurdan 71 binde Hatasız,LPG,Otomatik,71.400,2013,137.900 TL;
BMW,5 Serisi,520i Standart,KEN MOTORS'dan 1997 MODEL M PAKET 5.20İ FULL+FULL,LPG,Otomatik,246.000,1997,56.250 TL;
Honda,Civic,1.6 i ES,2000 Honda Civic 1.6 iES Otomatik LPG'li - Yeni Muayene,LPG,Otomatik,248.500,2000,41.500 TL;
Opel,Zafira,1.8 Elegance,SAHİBİNDEN OTOMATİK VİTES LPGLİ SUNROOFLU ZAFİRA,LPG,Otomatik,323.000,2004,55.000 TL;
Volkswagen,Bora,1.6 Pacific,Sahibinden bakımlı bora,LPG,Otomatik,222.000,2004,52.500 TL;
